名称    开盘    最高    最低    收盘    成交量    成交额    涨幅    是否涨停
浦发银行(600000),17.24,18.39,17.15,18.38,78413454,1401156096.00,6.24%,否
白云机场(600004),12.51,12.59,12.29,12.35,3120900,38963332.00,-1.52%,否
东风汽车(600006),5.94,5.98,5.87,5.87,14486827,85778184.00,-1.01%,否
中国国贸(600007),14.94,14.94,14.20,14.23,2155684,31286442.00,-4.11%,否
首创股份(600008),7.10,7.16,7.04,7.06,10795601,76623808.00,-0.42%,否
上海机场(600009),25.90,26.42,25.86,26.12,5804525,152043152.00,0.58%,否
包钢股份(600010),2.91,2.93,2.83,2.84,52837897,151741472.00,-1.39%,否
华能国际(600011),6.88,6.89,6.78,6.79,8135088,55492492.00,-1.02%,否
皖通高速(600012),13.28,13.30,12.25,12.38,18710207,237691616.00,-7.89%,否
华夏银行(600015),9.51,9.58,9.48,9.50,13964608,132989680.00,-0.31%,否
民生银行(600016),8.47,8.52,8.41,8.43,40529107,342945952.00,-0.35%,否
日照港(600017),4.27,4.54,4.23,4.42,51116416,226461248.00,3.76%,否
上港集团(600018),4.72,4.79,4.70,4.71,15159273,71854336.00,-0.42%,否
宝钢股份(600019),4.94,5.02,4.92,4.93,42432174,211076256.00,0.61%,否
中原高速(600020),5.11,5.13,5.02,5.04,13068340,66161144.00,-0.98%,否
上海电力(600021),10.15,10.32,9.95,10.02,12187946,123312736.00,0.20%,否
山东钢铁(600022),2.49,2.51,2.45,2.46,25808581,63916576.00,-0.81%,否
浙能电力(600023),5.34,5.36,5.25,5.26,20988316,111407560.00,-1.31%,否
中远海能(600026),6.23,6.27,6.07,6.09,20861862,128858968.00,-2.09%,否
华电国际(600027),5.11,5.11,5.01,5.02,15161235,76715344.00,-0.99%,否
中国石化(600028),4.33,4.40,4.30,4.34,71349736,309856896.00,0.23%,否
南方航空(600029),6.54,6.95,6.53,6.66,82511009,558635904.00,2.62%,否
中信证券(600030),14.31,14.50,14.14,14.18,116807087,1667396608.00,-3.08%,否
三一重工(600031),4.78,4.80,4.75,4.76,21522580,102789160.00,-0.63%,否
福建高速(600033),3.28,3.30,3.26,3.27,10146267,33272796.00,-0.61%,否
楚天高速(600035),5.41,5.45,5.28,5.28,9261281,49309324.00,-1.86%,否
招商银行(600036),14.90,14.93,14.78,14.86,16885368,250744416.00,-0.13%,否
歌华有线(600037),16.19,16.26,15.70,15.72,15874329,251891824.00,-2.60%,否
中直股份(600038),42.55,42.98,41.80,42.18,3260649,138331760.00,-0.78%,否
四川路桥(600039),3.96,3.99,3.85,3.88,22289975,87620880.00,-3.48%,否
保利地产(600048),9.13,9.17,8.99,9.00,55437330,503474080.00,-0.88%,否
中国联通(600050),4.12,4.14,4.03,4.04,71603335,292078752.00,-1.94%,否
宁波联合(600051),9.32,9.41,9.22,9.29,3911500,36358368.00,-0.96%,否
九鼎投资(600053),38.00,38.40,36.93,37.01,7714021,288518368.00,-3.99%,否
黄山旅游(600054),20.27,20.30,19.65,19.77,1837659,36546672.00,-2.51%,否
万东医疗(600055),28.37,28.37,27.54,27.60,2074228,57796312.00,-2.34%,否
