名称    开盘    最高    最低    收盘    成交量    成交额    涨幅    是否涨停
浦发银行(600000),11.72,11.72,11.36,11.50,52670531,609490560.00,-3.20%,否
白云机场(600004),13.00,13.15,12.69,13.01,21787807,282180576.00,-1.29%,否
东风汽车(600006),4.55,4.59,4.25,4.27,26200501,117274264.00,-7.78%,否
中国国贸(600007),14.61,14.61,13.95,14.05,3217836,45748120.00,-4.87%,否
首创股份(600008),4.16,4.19,3.91,3.92,67494865,275241344.00,-7.33%,否
上海机场(600009),55.96,57.06,55.85,56.19,9015794,511126080.00,-0.41%,否
包钢股份(600010),2.01,2.02,1.90,1.91,1029201740,2034464640.00,-7.73%,否
华能国际(600011),7.10,7.23,6.92,6.96,38563179,273075648.00,-2.79%,否
皖通高速(600012),6.88,6.95,6.33,6.52,11785561,79669784.00,-6.72%,否
华夏银行(600015),8.44,8.44,8.11,8.14,85662194,709211904.00,-4.80%,否
民生银行(600016),6.56,6.56,6.39,6.40,189641245,1228822400.00,-3.76%,否
日照港(600017),3.40,3.40,3.20,3.21,53366963,177080496.00,-7.23%,否
上港集团(600018),6.40,6.52,6.26,6.32,37094176,236446736.00,-1.86%,否
宝钢股份(600019),7.58,7.65,7.32,7.38,85419035,640263104.00,-5.14%,否
中原高速(600020),5.55,6.17,5.47,5.63,180810588,1062940864.00,-2.60%,否
上海电力(600021),8.94,8.94,8.58,8.59,15782666,137658368.00,-4.24%,否
山东钢铁(600022),2.06,2.07,1.95,1.96,398703781,806973056.00,-7.98%,否
浙能电力(600023),4.90,4.91,4.75,4.76,35678545,172734144.00,-3.84%,否
华能水电(600025),3.74,3.81,3.60,3.61,80924000,299593568.00,-5.74%,否
中远海能(600026),5.79,5.89,5.57,5.57,37293453,213948144.00,-6.39%,否
华电国际(600027),4.63,4.75,4.58,4.60,63118289,294194656.00,-1.50%,否
中国石化(600028),6.01,6.03,5.82,5.85,195831445,1164823424.00,-3.78%,否
南方航空(600029),8.09,8.14,7.76,7.81,130415040,1038699456.00,-6.35%,否
中信证券(600030),25.00,25.52,24.08,24.08,632806722,15713739776.00,-10.01%,否
三一重工(600031),11.01,11.55,10.78,11.08,163525875,1829633152.00,-1.25%,否
福建高速(600033),3.42,3.43,3.30,3.30,20867735,70428360.00,-4.62%,否
楚天高速(600035),3.69,3.70,3.46,3.47,20933020,75381776.00,-6.72%,否
招商银行(600036),30.74,31.21,30.36,30.78,77006601,2368272384.00,-1.66%,否
歌华有线(600037),11.50,11.66,11.12,11.14,21025930,239985456.00,-5.51%,否
中直股份(600038),46.85,46.85,44.50,44.90,9924371,456117024.00,-5.75%,否
四川路桥(600039),3.87,3.87,3.66,3.67,65212266,246736144.00,-7.09%,否
保利地产(600048),13.22,13.53,12.98,13.04,154561041,2042362240.00,-3.62%,否
中国联通(600050),6.68,6.75,6.45,6.47,335860703,2222176512.00,-5.69%,否
宁波联合(600051),6.88,6.88,6.43,6.47,6934400,46195548.00,-5.96%,否
浙江广厦(600052),3.61,3.79,3.53,3.60,14596405,53668280.00,-2.44%,否
九鼎投资(600053),26.50,27.05,25.12,25.32,9316353,243227648.00,-8.49%,否
黄山旅游(600054),10.82,10.90,10.50,10.53,8058342,86494800.00,-4.19%,否
万东医疗(600055),12.65,12.94,12.20,12.38,6381311,80864648.00,-3.88%,否
中国医药(600056),15.15,15.23,14.59,14.68,23272301,348035360.00,-4.74%,否
厦门象屿(600057),4.98,5.03,4.85,4.86,37502139,184809808.00,-4.33%,否
五矿发展(600058),8.38,8.40,7.91,7.95,10296999,84717000.00,-7.23%,否
古越龙山(600059),7.71,7.73,7.45,7.55,7987051,60691272.00,-2.96%,否
海信电器(600060),11.85,11.99,11.01,11.13,86626069,1000825664.00,-8.40%,否
国投资本(600061),14.36,15.30,14.16,14.16,58204430,849291904.00,-9.98%,否
华润双鹤(600062),13.55,13.63,13.02,13.04,26129713,348208640.00,-5.16%,否
皖维高新(600063),3.30,3.34,3.09,3.10,44662186,144479504.00,-8.28%,否
南京高科(600064),9.80,10.75,9.71,9.93,61458873,629350976.00,-3.22%,否
宇通客车(600066),14.11,14.11,13.57,13.59,34178430,473573312.00,-5.16%,否
冠城大通(600067),4.54,4.55,4.35,4.43,15908568,70942424.00,-3.70%,否
葛洲坝(600068),7.23,7.23,6.90,6.91,95107317,672621440.00,-5.47%,否
银鸽投资(600069),3.70,3.70,3.40,3.41,46862876,167443440.00,-9.55%,否
浙江富润(600070),8.19,8.42,7.91,8.01,15324414,125407296.00,-5.88%,否
凤凰光学(600071),12.09,12.47,11.30,11.89,4198663,50223036.00,-5.33%,否
上海梅林(600073),8.63,9.15,8.51,8.79,32569663,288469088.00,0.46%,否
新疆天业(600075),5.54,5.57,5.24,5.24,18557817,100570472.00,-7.09%,否
康欣新材(600076),5.13,5.23,4.98,4.98,42409134,216362336.00,-4.78%,否
宋都股份(600077),3.29,3.31,3.14,3.14,28741892,93093952.00,-6.55%,否
澄星股份(600078),4.20,4.24,3.92,3.93,19360196,79361696.00,-7.75%,否
人福医药(600079),11.36,11.85,11.18,11.22,22343412,256194320.00,-3.44%,否
金花股份(600080),8.04,8.25,7.50,7.53,28500147,225371328.00,-9.28%,否
东风科技(600081),9.10,9.22,8.61,8.63,5770127,51482856.00,-6.90%,否
海泰发展(600082),5.10,5.15,4.78,4.85,33020682,165094096.00,-7.44%,否
博信股份(600083),18.30,18.30,17.61,17.63,2920000,52414432.00,-4.24%,否
同仁堂(600085),30.02,30.77,29.83,30.00,10288025,311414464.00,-1.64%,否
东方金钰(600086),6.66,6.90,6.39,6.39,119672758,785396160.00,-10.00%,否
中视传媒(600088),14.00,14.91,13.65,14.20,29654392,434294688.00,4.80%,否
特变电工(600089),8.05,8.05,7.76,7.78,72502311,573476608.00,-4.54%,否
同济堂(600090),6.10,6.11,5.80,5.81,28026004,167044432.00,-6.29%,否
易见股份(600093),14.00,15.50,13.22,13.22,55277293,785548224.00,-10.01%,否
大名城(600094),5.95,6.09,5.64,5.64,41755054,245777664.00,-10.05%,否
哈高科(600095),4.80,4.82,4.52,4.53,13777866,64501584.00,-6.79%,否
云天化(600096),6.74,7.04,6.58,6.58,15104906,103336544.00,-3.52%,否
开创国际(600097),12.14,12.23,11.65,11.69,3551310,42452376.00,-5.04%,否
广州发展(600098),6.38,6.38,6.08,6.10,12351734,77093208.00,-4.98%,否
林海股份(600099),6.96,7.02,6.64,6.67,4926880,33808836.00,-4.85%,否
同方股份(600100),11.41,12.63,11.38,11.60,66259788,796051328.00,-2.11%,否
明星电力(600101),8.42,8.49,8.20,8.20,9160919,76649400.00,-4.32%,否
青山纸业(600103),3.30,3.30,3.10,3.11,31670303,101779904.00,-7.16%,否
上汽集团(600104),26.80,26.80,26.39,26.49,36305342,965142848.00,-1.93%,否
永鼎股份(600105),5.45,5.59,5.18,5.19,41520144,223437504.00,-7.82%,否
重庆路桥(600106),3.68,3.68,3.45,3.46,36349814,129898984.00,-6.74%,否
美尔雅(600107),8.80,9.55,8.49,8.59,56897006,515055744.00,-4.02%,否
亚盛集团(600108),3.33,3.42,3.16,3.18,65107860,214920992.00,-5.64%,否
国金证券(600109),10.30,10.45,9.73,9.73,129651740,1313320960.00,-9.99%,否
诺德股份(600110),5.05,5.54,4.94,5.16,93090356,493543840.00,-0.39%,否
北方稀土(600111),11.40,11.60,10.80,10.85,122597394,1381390080.00,-8.05%,否
浙江东日(600113),9.76,10.31,8.96,9.39,43803705,430782176.00,0.11%,否
东睦股份(600114),7.74,7.81,7.40,7.46,15566877,118525872.00,-4.73%,否
东方航空(600115),5.82,5.88,5.66,5.66,67218446,388326560.00,-5.35%,否
三峡水利(600116),10.00,10.00,9.55,9.96,19527386,192680432.00,-1.87%,否
西宁特钢(600117),4.10,4.12,3.79,3.80,30299317,121195984.00,-9.74%,否
中国卫星(600118),22.75,23.65,21.80,22.48,29332369,673939968.00,-2.60%,否
浙江东方(600120),17.46,17.90,16.83,16.85,23993149,417244672.00,-6.91%,否
郑州煤电(600121),3.68,3.68,3.45,3.46,21658306,77337432.00,-7.73%,否
宏图高科(600122),5.06,5.48,4.90,4.94,139936639,728767680.00,-1.98%,否
兰花科创(600123),7.87,7.88,7.51,7.52,37395148,289451840.00,-6.00%,否
铁龙物流(600125),8.15,8.23,7.82,7.84,39776524,320301152.00,-5.43%,否
杭钢股份(600126),5.11,5.12,4.89,4.92,22049830,110502304.00,-5.75%,否
金健米业(600127),3.60,3.62,3.39,3.40,12994101,45678156.00,-7.10%,否
弘业股份(600128),10.80,11.88,10.20,10.20,60141571,664433664.00,-9.97%,否
太极集团(600129),11.00,11.25,10.60,10.64,6987462,76328128.00,-5.08%,否
波导股份(600130),4.48,4.95,4.38,4.45,85902820,400505600.00,-2.84%,否
岷江水电(600131),19.00,20.90,18.99,20.90,51512888,1034689344.00,10.00%,是
重庆啤酒(600132),32.86,33.15,31.67,31.75,4688793,151120352.00,-4.40%,否
东湖高新(600133),7.10,7.30,6.69,6.76,38427069,271273088.00,-7.78%,否
乐凯胶片(600135),8.62,8.81,8.21,8.21,29160645,246007312.00,-9.98%,否
当代明诚(600136),10.37,11.72,10.21,11.38,16728544,188810768.00,6.85%,否
浪莎股份(600137),15.39,15.39,14.41,14.43,2593396,38873840.00,-7.38%,否
中青旅(600138),15.97,16.29,15.57,15.59,15950842,254489600.00,-4.59%,否
西部资源(600139),4.70,5.15,4.68,5.15,106104161,531578848.00,10.04%,是
兴发集团(600141),11.39,11.84,11.20,11.25,31524282,362858048.00,-2.68%,否
金发科技(600143),5.45,5.53,5.31,5.31,26590190,144094448.00,-4.15%,否
商赢环球(600146),8.57,9.07,8.24,8.24,35817906,309003808.00,-9.95%,否
长春一东(600148),18.41,18.98,17.90,18.00,7047944,129954144.00,-5.86%,否
中国船舶(600150),16.41,17.14,16.06,16.18,21050128,347639904.00,-4.03%,否
航天机电(600151),5.55,5.66,5.28,5.28,54455171,298482784.00,-7.21%,否
维科技术(600152),7.07,7.47,6.93,7.06,16754229,120284592.00,-2.08%,否
建发股份(600153),8.90,8.91,8.59,8.61,32621415,285327872.00,-5.07%,否
华创阳安(600155),10.50,10.91,10.12,10.31,41727614,440038464.00,-7.62%,否
华升股份(600156),5.28,5.43,5.04,5.04,17881012,93336800.00,-7.86%,否
永泰能源(600157),2.60,2.80,2.40,2.40,1608993640,4216892416.00,-8.05%,否
中体产业(600158),10.84,11.00,10.41,10.41,35976558,386783264.00,-7.30%,否
大龙地产(600159),3.16,3.17,2.96,2.98,13826165,42689564.00,-6.88%,否
巨化股份(600160),7.88,8.03,7.53,7.53,56475574,438760864.00,-6.34%,否
天坛生物(600161),22.25,22.82,21.98,22.16,8855629,198127808.00,-1.60%,否
香江控股(600162),2.89,2.89,2.69,2.70,49970415,140436336.00,-8.16%,否
中闽能源(600163),3.98,3.98,3.80,3.80,11264505,43653936.00,-5.94%,否
新日恒力(600165),5.65,5.75,5.29,5.29,59735387,331799520.00,-10.03%,否
福田汽车(600166),2.31,2.31,2.14,2.14,216317821,482378976.00,-8.94%,否
联美控股(600167),12.68,12.68,11.73,11.73,7257540,87418416.00,-7.27%,否
武汉控股(600168),7.28,7.37,7.00,7.01,24768571,179074688.00,-7.76%,否
太原重工(600169),3.12,3.22,2.97,2.98,67315092,209691440.00,-8.31%,否
上海建工(600170),3.90,3.98,3.72,3.72,128579362,495468992.00,-6.53%,否
上海贝岭(600171),12.89,14.47,12.79,13.93,119525636,1696142592.00,5.93%,否
黄河旋风(600172),4.75,5.08,4.64,4.66,100650607,485433472.00,-5.67%,否
卧龙地产(600173),4.82,4.84,4.58,4.59,13128290,62458132.00,-6.13%,否
美都能源(600175),2.94,3.03,2.75,2.75,199182626,573844160.00,-9.84%,否
中国巨石(600176),10.81,10.81,10.38,10.41,94330414,998340928.00,-5.36%,否
雅戈尔(600177),8.56,8.59,8.33,8.34,25001225,211723584.00,-3.70%,否
东安动力(600178),5.62,5.64,5.28,5.33,12422812,68326984.00,-6.82%,否
瑞茂通(600180),9.10,9.39,9.00,9.11,6544748,59722620.00,-2.98%,否
S佳通(600182),17.17,17.19,16.48,16.53,4894328,82460488.00,-4.73%,否
生益科技(600183),11.45,11.97,11.32,11.49,50710032,592067072.00,-0.78%,否
光电股份(600184),11.94,12.12,11.41,11.55,6397706,75401032.00,-4.70%,否
格力地产(600185),4.91,4.91,4.71,4.71,17359214,83406304.00,-4.85%,否
国中水务(600187),3.51,3.58,3.26,3.26,86972296,298345152.00,-9.94%,否
兖州煤业(600188),10.76,10.76,10.24,10.29,51938130,546465024.00,-6.54%,否
吉林森工(600189),4.80,4.97,4.66,4.66,8935779,43134940.00,-4.70%,否
锦州港(600190),3.50,3.51,3.22,3.24,16986267,57304936.00,-8.47%,否
华资实业(600191),5.50,5.72,5.28,5.28,22296124,122365008.00,-8.97%,否
长城电工(600192),6.65,6.66,6.17,6.21,25199706,163653104.00,-9.34%,否
中牧股份(600195),12.28,12.44,12.07,12.09,11733801,143491440.00,-3.13%,否
复星医药(600196),28.00,28.59,27.55,27.58,39804461,1113679616.00,-4.20%,否
伊力特(600197),16.83,17.00,16.30,16.33,11898773,197613200.00,-4.78%,否
大唐电信(600198),8.90,9.60,8.80,9.12,28437713,262188992.00,-0.22%,否
金种子酒(600199),5.81,5.89,5.54,5.56,23225641,133443832.00,-6.08%,否
江苏吴中(600200),8.56,9.39,8.15,8.71,51846181,446369792.00,1.04%,否
生物股份(600201),17.30,17.84,16.95,17.02,42417323,738531584.00,-2.52%,否
哈空调(600202),4.90,5.03,4.56,4.56,17695361,84832528.00,-5.00%,否
福日电子(600203),6.34,6.52,5.98,5.98,36256112,226666048.00,-9.94%,否
有研新材(600206),8.62,9.80,8.57,9.17,90693205,857155456.00,2.92%,否
安彩高科(600207),5.45,5.45,5.05,5.08,19879870,104615088.00,-8.96%,否
新湖中宝(600208),4.02,4.12,3.80,3.80,131401555,521385920.00,-8.87%,否
紫江企业(600210),4.42,4.52,4.20,4.20,68993148,301712320.00,-7.89%,否
西藏药业(600211),32.00,32.48,31.57,31.70,2289299,73212368.00,-2.61%,否
江泉实业(600212),4.90,5.27,4.77,4.77,46860055,235245952.00,-9.49%,否
亚星客车(600213),7.80,7.82,7.22,7.23,8849413,66936640.00,-8.71%,否
长春经开(600215),8.10,8.57,7.97,8.25,18207418,151925264.00,0.86%,否
浙江医药(600216),10.56,11.13,10.39,10.40,47363213,509851712.00,-4.06%,否
中再资环(600217),5.70,5.78,5.44,5.45,20472017,114282576.00,-6.68%,否
全柴动力(600218),13.04,13.30,12.74,12.74,60965655,783626816.00,-10.03%,否
南山铝业(600219),2.87,2.90,2.70,2.71,314254295,882194176.00,-7.51%,否
江苏阳光(600220),3.01,3.04,2.76,2.77,53059016,155521680.00,-9.48%,否
海航控股(600221),2.40,2.41,2.23,2.24,341930483,799902784.00,-8.94%,否
太龙药业(600222),4.61,4.87,4.52,4.53,17589729,82793544.00,-5.43%,否
鲁商发展(600223),3.71,3.71,3.53,3.65,13421376,48564128.00,-2.41%,否
天津松江(600225),3.64,3.78,3.56,3.66,38370192,141602432.00,-0.27%,否
瀚叶股份(600226),3.93,4.01,3.66,3.66,158645453,608036480.00,-10.07%,否
圣济堂(600227),3.69,3.79,3.46,3.47,60208484,218417472.00,-8.20%,否
城市传媒(600229),8.18,8.34,8.05,8.08,9579642,78769072.00,-4.04%,否
沧州大化(600230),19.69,19.97,18.95,18.96,15247912,296477664.00,-5.77%,否
凌钢股份(600231),3.45,3.47,3.28,3.29,63783563,215611712.00,-7.06%,否
金鹰股份(600232),5.98,5.98,5.61,5.63,6931491,40447320.00,-6.79%,否
圆通速递(600233),13.22,13.22,12.21,12.38,8618092,109311336.00,-6.71%,否
民丰特纸(600235),7.83,8.00,7.39,7.39,43890800,339106528.00,-9.99%,否
桂冠电力(600236),5.87,5.87,5.65,5.65,21593359,124170888.00,-4.72%,否
铜峰电子(600237),4.47,4.86,4.31,4.52,48931384,226605760.00,-0.22%,否
云南城投(600239),3.80,3.90,3.74,3.76,35507226,135804256.00,-4.81%,否
时代万恒(600241),7.01,7.05,6.66,6.66,2477230,17069592.00,-5.80%,否
中昌数据(600242),14.26,15.26,13.85,14.34,34392995,503707680.00,-1.98%,否
青海华鼎(600243),5.20,5.28,4.88,4.88,5822045,29751076.00,-6.51%,否
万通地产(600246),4.27,4.27,4.13,4.13,7006241,29371172.00,-3.73%,否
延长化建(600248),4.62,4.67,4.44,4.44,8087546,36928908.00,-5.53%,否
两面针(600249),5.15,5.61,5.10,5.61,67072719,370178816.00,10.00%,是
南纺股份(600250),8.50,8.51,7.90,7.98,7264011,59935172.00,-8.06%,否
冠农股份(600251),5.85,6.03,5.72,5.74,13618901,80127536.00,-3.20%,否
中恒集团(600252),3.38,3.41,3.16,3.16,61720411,204295472.00,-8.14%,否
梦舟股份(600255),2.78,2.94,2.69,2.69,163705356,457634368.00,-10.03%,否
广汇能源(600256),4.33,4.33,4.13,4.14,144544296,612996928.00,-5.91%,否
大湖股份(600257),5.50,5.66,5.31,5.38,18536415,101986464.00,-4.10%,否
首旅酒店(600258),18.51,18.54,17.70,17.88,15770774,286115968.00,-3.87%,否
广晟有色(600259),30.26,32.68,29.89,30.00,21007841,660099072.00,-3.82%,否
凯乐科技(600260),22.50,25.30,22.36,23.74,49269271,1175603072.00,2.86%,否
阳光照明(600261),3.84,3.91,3.71,3.72,31583664,119843736.00,-4.62%,否
北方股份(600262),19.58,19.72,19.03,19.35,2516068,48658060.00,-3.06%,否
北京城建(600266),10.17,10.25,9.71,9.75,35409059,355593856.00,-6.16%,否
海正药业(600267),10.70,11.55,10.61,11.35,30638993,342780608.00,3.94%,否
国电南自(600268),5.32,5.32,4.90,4.90,19950500,102253024.00,-8.92%,否
赣粤高速(600269),4.63,4.64,4.42,4.42,36223117,164312752.00,-4.74%,否
航天信息(600271),29.80,30.73,29.00,29.00,63190894,1882096640.00,-5.69%,否
开开实业(600272),9.11,9.14,8.55,8.58,4376103,38898912.00,-7.44%,否
嘉化能源(600273),9.80,10.07,9.75,9.91,38874072,383969984.00,-0.30%,否
恒瑞医药(600276),69.00,71.45,68.65,69.66,20154861,1412631936.00,-1.02%,否
亿利洁能(600277),6.47,6.51,6.30,6.30,32137086,205260336.00,-2.93%,否
东方创业(600278),10.14,10.35,9.74,9.80,13417316,134893504.00,-5.04%,否
重庆港九(600279),4.65,4.65,4.38,4.40,13279427,60359216.00,-6.58%,否
中央商场(600280),4.95,5.14,4.62,4.65,49645009,243108544.00,-9.36%,否
太化股份(600281),4.24,4.24,3.99,3.99,7347720,30299596.00,-7.42%,否
南钢股份(600282),4.18,4.18,3.98,4.00,103004047,421180256.00,-5.88%,否
钱江水利(600283),13.15,13.40,12.60,12.68,7854005,102577336.00,-6.07%,否
浦东建设(600284),6.59,6.69,6.23,6.25,49550739,322676096.00,-8.76%,否
羚锐制药(600285),8.38,8.72,8.26,8.42,15414520,131147336.00,-0.94%,否
江苏舜天(600287),6.30,6.43,6.05,6.07,14377385,90152160.00,-7.47%,否
大恒科技(600288),11.12,11.77,10.99,10.99,57415092,650627264.00,-9.99%,否
华仪电气(600290),5.58,5.75,5.19,5.23,64371622,354634400.00,-9.36%,否
西水股份(600291),14.88,15.23,14.31,14.31,50783476,750136064.00,-10.00%,否
远达环保(600292),6.35,6.37,6.04,6.08,14638531,91264240.00,-5.74%,否
三峡新材(600293),5.30,5.71,5.10,5.15,72452173,392972128.00,-3.74%,否
鄂尔多斯(600295),9.31,9.31,8.90,8.90,13748720,125288024.00,-6.12%,否
广汇汽车(600297),5.20,5.20,4.85,4.94,46701467,236858768.00,-6.79%,否
安琪酵母(600298),27.50,28.06,27.20,27.25,10522641,290363840.00,-3.13%,否
安迪苏(600299),11.68,11.68,11.25,11.27,15927188,183140736.00,-5.37%,否
维维股份(600300),3.48,3.49,3.26,3.27,41028942,139412512.00,-7.63%,否
标准股份(600302),5.72,5.85,5.53,5.57,5961246,33761096.00,-2.62%,否
曙光股份(600303),4.69,4.72,4.36,4.39,22378563,102021056.00,-8.16%,否
恒顺醋业(600305),11.59,11.70,11.17,11.18,21684504,248649440.00,-5.17%,否
商业城(600306),7.38,7.40,6.95,6.95,4181600,30205588.00,-7.09%,否
酒钢宏兴(600307),2.52,2.53,2.34,2.35,151803936,371395552.00,-8.20%,否
华泰股份(600308),5.13,5.13,4.89,4.91,33674645,169779616.00,-5.21%,否
万华化学(600309),38.66,38.67,37.49,37.49,54782886,2088291968.00,-5.28%,否
桂东电力(600310),5.70,6.08,5.53,6.08,108930563,652486528.00,9.95%,是
荣华实业(600311),4.44,4.44,3.95,3.95,78669625,329331712.00,-10.02%,否
平高电气(600312),8.96,8.98,8.54,8.55,30249747,265229536.00,-5.52%,否
农发种业(600313),2.96,3.00,2.82,2.82,43158394,126009744.00,-7.54%,否
上海家化(600315),30.90,31.19,30.34,30.35,4903451,150725200.00,-3.04%,否
洪都航空(600316),13.95,14.16,13.38,13.50,27077988,372779840.00,-6.12%,否
营口港(600317),2.83,2.83,2.68,2.69,34625154,95445648.00,-6.60%,否
新力金融(600318),9.30,9.45,8.87,8.87,21953829,201238464.00,-10.04%,否
亚星化学(600319),5.42,5.49,5.01,5.18,11167031,59776848.00,-7.00%,否
振华重工(600320),4.20,4.20,3.91,3.92,40619434,166191840.00,-8.62%,否
天房发展(600322),3.76,3.76,3.52,3.54,18838476,68880968.00,-6.84%,否
