名称    开盘    最高    最低    收盘    成交量    成交额    涨幅    是否涨停
浦发银行(600000),10.38,10.43,10.28,10.42,18004293,186272752.00,0.00%,否
白云机场(600004),17.76,17.98,17.55,17.69,10016082,177772032.00,-1.28%,否
东风汽车(600006),4.30,4.32,4.26,4.29,3739571,16037508.00,0.00%,否
中国国贸(600007),15.69,15.95,15.51,15.88,1313627,20770740.00,2.12%,否
首创股份(600008),4.30,4.30,4.26,4.29,9033401,38669336.00,-0.69%,否
上海机场(600009),57.05,57.79,55.60,55.87,5672156,318606176.00,-2.48%,否
包钢股份(600010),1.68,1.71,1.67,1.70,104763720,177358368.00,0.59%,否
华能国际(600011),6.44,6.56,6.41,6.50,11365190,74035520.00,0.78%,否
皖通高速(600012),7.76,8.00,7.64,7.97,4883206,38406088.00,3.51%,否
华夏银行(600015),8.10,8.13,7.99,8.03,33224649,267115712.00,-1.47%,否
民生银行(600016),7.49,7.51,7.43,7.50,53506180,399374944.00,-0.13%,否
日照港(600017),3.57,3.58,3.50,3.51,13793982,48749508.00,-2.23%,否
上港集团(600018),6.36,6.36,6.23,6.28,11435338,71870288.00,-1.57%,否
宝钢股份(600019),8.63,9.00,8.61,8.82,67088636,592700288.00,1.26%,否
中原高速(600020),4.16,4.19,4.12,4.13,4001598,16588621.00,-0.96%,否
上海电力(600021),7.37,7.45,7.32,7.36,2874108,21215260.00,-1.47%,否
浙能电力(600023),5.10,5.12,5.06,5.11,7874482,40131756.00,-0.20%,否
华能水电(600025),3.36,3.40,3.34,3.37,19006211,63990144.00,-0.30%,否
中远海能(600026),4.93,4.93,4.85,4.88,6126663,29877388.00,-1.01%,否
华电国际(600027),3.88,4.01,3.86,3.92,24719992,97236208.00,1.03%,否
中国石化(600028),6.45,6.46,6.31,6.34,99002040,630322368.00,-2.46%,否
南方航空(600029),10.45,10.49,10.26,10.47,43081043,447011520.00,-0.38%,否
中信证券(600030),18.49,18.85,18.43,18.70,53764786,1004631616.00,0.59%,否
三一重工(600031),8.12,8.28,8.08,8.24,51188725,420282400.00,0.98%,否
福建高速(600033),3.41,3.41,3.36,3.38,3380006,11476315.00,-1.17%,否
楚天高速(600035),3.51,3.53,3.38,3.42,13060872,44890292.00,-3.39%,否
招商银行(600036),28.20,28.65,27.94,28.63,37833156,1070796352.00,1.52%,否
歌华有线(600037),11.30,11.36,11.19,11.29,3568662,40219660.00,-0.62%,否
中直股份(600038),41.15,42.12,41.00,41.42,2433804,101184304.00,0.19%,否
四川路桥(600039),3.49,3.49,3.41,3.42,6850500,23720060.00,-2.29%,否
保利地产(600048),12.97,13.70,12.89,13.61,89905696,1212928896.00,4.21%,否
中国联通(600050),5.31,5.38,5.29,5.34,52310907,278929248.00,0.00%,否
宁波联合(600051),7.69,7.89,7.48,7.79,2752578,21137652.00,0.26%,否
九鼎投资(600053),20.33,20.48,19.80,19.88,1106615,22080380.00,-1.97%,否
黄山旅游(600054),12.91,13.06,12.82,12.93,3784451,48994404.00,-0.15%,否
万东医疗(600055),13.16,13.28,12.96,13.10,1830399,23955892.00,-0.38%,否
中国医药(600056),20.78,20.88,20.00,20.12,11228068,226944816.00,-3.08%,否
厦门象屿(600057),5.65,5.76,5.65,5.71,4884165,27919512.00,0.00%,否
五矿发展(600058),9.43,9.52,9.36,9.45,1655441,15636988.00,-0.32%,否
古越龙山(600059),8.82,8.91,8.60,8.68,8281055,72330184.00,-2.69%,否
海信电器(600060),14.49,14.54,14.17,14.46,5773111,83165392.00,0.14%,否
国投资本(600061),10.37,10.42,10.18,10.25,5085665,52300160.00,-1.16%,否
华润双鹤(600062),26.22,26.47,25.75,26.32,4147402,108534464.00,0.57%,否
皖维高新(600063),2.96,2.96,2.91,2.94,5901148,17319384.00,-0.34%,否
南京高科(600064),8.05,8.09,7.98,8.01,2376407,19090696.00,-0.62%,否
宇通客车(600066),22.28,22.28,21.58,21.86,8253235,179428832.00,-1.89%,否
冠城大通(600067),4.71,4.71,4.61,4.62,3419453,15882626.00,-1.49%,否
葛洲坝(600068),7.15,7.17,7.02,7.08,19033893,134696272.00,-1.12%,否
银鸽投资(600069),4.53,4.90,4.52,4.52,43452396,198048880.00,-9.96%,否
浙江富润(600070),8.66,8.75,8.30,8.64,1324839,11244092.00,0.00%,否
凤凰光学(600071),14.05,14.66,14.05,14.49,520282,7553971.00,-0.41%,否
中船科技(600072),10.27,10.49,10.12,10.37,4001682,41578268.00,0.68%,否
上海梅林(600073),7.73,7.87,7.46,7.52,18023007,138429680.00,-3.34%,否
新疆天业(600075),7.19,7.24,7.03,7.21,10430314,74394048.00,-0.83%,否
康欣新材(600076),6.56,6.62,6.43,6.46,13389450,87332136.00,-1.22%,否
宋都股份(600077),3.83,4.04,3.83,4.04,15864919,63110296.00,4.66%,否
澄星股份(600078),3.99,4.00,3.95,3.98,1296306,5153275.00,0.00%,否
人福医药(600079),13.64,13.79,13.53,13.57,9218947,125710560.00,-0.80%,否
金花股份(600080),9.27,9.43,9.18,9.36,1790400,16748664.00,0.97%,否
东风科技(600081),10.28,10.45,10.18,10.29,716976,7388193.00,0.29%,否
海泰发展(600082),5.17,5.17,5.06,5.10,2346095,11976670.00,-1.16%,否
博信股份(600083),19.28,19.40,19.00,19.24,443370,8489704.00,-0.31%,否
同仁堂(600085),38.10,38.38,37.12,37.41,9932982,373733792.00,-2.63%,否
中视传媒(600088),12.80,13.11,12.73,12.85,1199004,15494675.00,0.23%,否
特变电工(600089),7.16,7.25,7.14,7.22,8697243,62746036.00,0.56%,否
同济堂(600090),7.29,7.33,7.17,7.19,3568700,25820120.00,-1.51%,否
易见股份(600093),11.95,11.95,11.63,11.67,5704446,67152208.00,-2.59%,否
大名城(600094),5.87,5.87,5.76,5.86,2290742,13366110.00,-0.17%,否
哈高科(600095),4.59,4.73,4.59,4.70,2833000,13305163.00,0.21%,否
云天化(600096),6.15,6.25,6.11,6.19,2404259,14895369.00,0.00%,否
开创国际(600097),13.50,13.50,13.00,13.10,651600,8641255.00,-1.06%,否
广州发展(600098),6.81,6.82,6.70,6.72,2878400,19447934.00,-1.47%,否
林海股份(600099),8.61,9.09,8.56,8.77,3340260,29444672.00,0.80%,否
同方股份(600100),10.63,10.75,10.60,10.69,9144610,97524424.00,0.56%,否
明星电力(600101),7.36,7.47,7.34,7.38,957456,7085579.00,-1.34%,否
青山纸业(600103),3.21,3.22,3.17,3.17,4061000,12919872.00,-1.86%,否
上汽集团(600104),35.82,36.40,35.73,36.39,12999233,470051136.00,0.97%,否
永鼎股份(600105),3.96,3.98,3.90,3.95,2230615,8790206.00,0.00%,否
重庆路桥(600106),3.39,3.39,3.34,3.37,1975704,6635608.00,-0.59%,否
美尔雅(600107),7.88,7.98,7.80,7.91,2469529,19407916.00,0.51%,否
亚盛集团(600108),3.26,3.29,3.25,3.26,6977803,22801896.00,-0.31%,否
国金证券(600109),7.81,7.87,7.74,7.80,8875632,69206992.00,0.13%,否
诺德股份(600110),6.69,6.78,6.66,6.72,7735142,51853804.00,-0.15%,否
北方稀土(600111),11.68,11.79,11.63,11.75,14299969,167709040.00,0.34%,否
浙江东日(600113),9.35,9.37,8.95,8.99,5572134,50706432.00,-3.23%,否
东睦股份(600114),10.20,10.42,10.15,10.19,3723121,38217152.00,0.20%,否
东方航空(600115),7.86,7.99,7.78,7.94,24936104,196881440.00,0.00%,否
三峡水利(600116),7.87,7.87,7.74,7.83,2358700,18363712.00,-0.63%,否
西宁特钢(600117),4.16,4.31,4.16,4.26,6710737,28537886.00,1.67%,否
中国卫星(600118),20.33,20.64,20.20,20.33,3131238,63782176.00,-1.36%,否
浙江东方(600120),18.90,18.90,18.58,18.61,1698968,31755484.00,-1.69%,否
郑州煤电(600121),3.73,3.73,3.65,3.69,2422602,8943322.00,-1.07%,否
宏图高科(600122),7.93,7.99,7.87,7.94,5788141,45967692.00,-0.63%,否
兰花科创(600123),7.13,7.20,7.13,7.17,4008244,28745064.00,-0.14%,否
铁龙物流(600125),9.40,9.40,9.11,9.30,25607236,236341568.00,-1.69%,否
杭钢股份(600126),6.11,6.25,6.11,6.16,3677255,22729790.00,0.49%,否
金健米业(600127),3.80,3.82,3.75,3.78,1984800,7516353.00,-0.79%,否
弘业股份(600128),7.56,7.61,7.34,7.43,1309951,9721661.00,-1.72%,否
太极集团(600129),16.54,16.67,16.21,16.29,2450737,40336680.00,-2.10%,否
波导股份(600130),5.54,5.58,5.41,5.48,8101902,44335492.00,-2.32%,否
岷江水电(600131),6.04,6.05,5.97,5.99,1183600,7094872.00,-0.83%,否
重庆啤酒(600132),31.60,31.60,28.88,29.15,10483568,308444512.00,-7.75%,否
乐凯胶片(600135),8.52,8.52,8.41,8.48,2519200,21336406.00,0.83%,否
当代明诚(600136),15.38,16.16,15.03,15.82,14902017,234084160.00,2.86%,否
浪莎股份(600137),17.78,17.78,17.35,17.37,803200,14047175.00,-2.31%,否
中青旅(600138),22.23,22.44,21.02,21.52,11851201,255708192.00,-4.14%,否
西部资源(600139),4.88,4.96,4.85,4.89,1645601,8069903.00,-0.81%,否
兴发集团(600141),15.21,15.57,15.04,15.34,5763815,88160176.00,-0.39%,否
金发科技(600143),5.54,5.64,5.54,5.55,3615272,20163176.00,-0.54%,否
商赢环球(600146),24.45,24.74,24.12,24.65,3371000,83021040.00,-0.16%,否
中国船舶(600150),12.04,12.04,11.62,11.69,8189234,96647232.00,-2.58%,否
航天机电(600151),4.89,5.08,4.87,4.91,6171234,30727256.00,0.41%,否
维科技术(600152),5.85,5.91,5.77,5.88,1777482,10420722.00,0.51%,否
建发股份(600153),10.79,10.88,10.67,10.73,9416182,101453424.00,-0.56%,否
华创阳安(600155),7.70,7.82,7.60,7.73,3867303,29834440.00,-0.26%,否
华升股份(600156),4.03,4.05,3.96,3.99,1113326,4481877.00,0.00%,否
永泰能源(600157),1.82,1.84,1.81,1.82,75596231,137798432.00,-1.09%,否
大龙地产(600159),2.85,2.88,2.80,2.82,3048900,8654632.00,-2.08%,否
巨化股份(600160),8.10,8.14,7.99,8.05,19827154,159661968.00,0.25%,否
天坛生物(600161),27.25,27.38,26.74,26.88,3884790,104808160.00,-2.22%,否
香江控股(600162),2.96,3.00,2.96,2.98,6535937,19492098.00,0.68%,否
中闽能源(600163),3.60,3.63,3.57,3.62,1839997,6618098.00,-0.28%,否
福田汽车(600166),2.11,2.11,2.09,2.10,14696100,30891308.00,-0.47%,否
联美控股(600167),10.74,11.04,10.65,10.92,3190507,34797908.00,0.55%,否
武汉控股(600168),7.13,7.14,7.05,7.07,1086810,7700239.00,-0.98%,否
太原重工(600169),2.64,2.64,2.58,2.60,8829158,23022532.00,-1.52%,否
上海建工(600170),3.37,3.42,3.37,3.40,16526884,56205376.00,0.89%,否
上海贝岭(600171),12.50,12.60,12.14,12.23,10442686,128779928.00,-2.55%,否
黄河旋风(600172),4.64,4.64,4.53,4.56,11906524,54536008.00,-2.36%,否
卧龙地产(600173),4.98,5.05,4.92,4.96,3369788,16772655.00,-1.39%,否
中国巨石(600176),11.79,12.05,11.70,11.84,28607636,339795104.00,0.25%,否
雅戈尔(600177),8.08,8.13,8.02,8.12,5324838,42856664.00,0.87%,否
东安动力(600178),5.62,5.66,5.48,5.52,1845600,10246386.00,-2.13%,否
瑞茂通(600180),11.26,11.31,10.90,11.00,4270665,47295544.00,-1.79%,否
S佳通(600182),26.79,26.79,26.11,26.44,1780900,47143996.00,-1.34%,否
生益科技(600183),9.44,9.44,9.07,9.20,10615373,97578608.00,-2.13%,否
光电股份(600184),13.80,14.16,13.30,13.35,2844714,38662616.00,-3.12%,否
格力地产(600185),5.59,5.71,5.58,5.65,4740540,26840460.00,0.36%,否
国中水务(600187),3.36,3.37,3.29,3.31,6124100,20344120.00,0.61%,否
兖州煤业(600188),13.55,14.20,13.46,14.01,31311499,435555360.00,-2.03%,否
锦州港(600190),3.45,3.46,3.41,3.43,2101801,7211316.00,-0.87%,否
