603166 福达股份 日线 不复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额   涨幅   是否涨停












2014/12/15,23.49,23.50,21.46,21.51,20771531,458848416.00,-9.77%,否
2014/12/16,21.00,21.00,20.05,20.22,12833440,261054640.00,-6.00%,否
2014/12/17,19.80,20.76,19.63,20.12,8962337,180949088.00,-0.49%,否
2014/12/18,20.00,20.23,19.13,19.19,8202978,160914960.00,-4.62%,否
2014/12/19,19.00,19.00,17.27,17.36,9694292,172779808.00,-9.54%,否
2014/12/22,17.00,17.00,15.62,15.62,6642988,106166768.00,-10.02%,否
2014/12/23,15.00,17.18,14.99,17.18,10572636,176935104.00,9.99%,是
2014/12/24,17.56,18.90,17.56,18.90,10888493,201930592.00,10.01%,是
2014/12/25,19.89,20.48,18.81,19.28,17448099,343219200.00,2.01%,否
2014/12/26,18.10,18.89,18.10,18.23,11402947,209275104.00,-5.45%,否
2014/12/29,17.85,19.76,17.12,19.72,14926840,273442528.00,8.17%,否
2014/12/30,19.28,19.70,17.96,18.18,10869530,206682496.00,-7.81%,否
2014/12/31,18.54,18.55,17.40,17.42,7566449,134663904.00,-4.18%,否
2015/01/05,17.08,17.38,16.53,17.04,4792813,81311848.00,-2.18%,否
2015/01/06,16.88,18.74,16.63,18.74,7503347,136213616.00,9.98%,是
2015/01/07,19.02,19.50,18.46,18.98,12977774,247839392.00,1.28%,否
2015/01/08,18.49,19.72,18.16,18.45,9255116,175489792.00,-2.79%,否
2015/01/09,17.75,18.41,17.57,17.75,7447542,133064792.00,-3.79%,否
2015/01/12,17.70,18.42,17.60,17.82,4942517,88892568.00,0.39%,否
2015/01/13,17.29,18.38,17.04,17.82,4899856,86904992.00,0.00%,否
2015/01/14,17.60,17.98,17.18,17.22,4059578,70766952.00,-3.37%,否
2015/01/15,17.25,17.85,17.24,17.31,4226005,73833800.00,0.52%,否
2015/01/16,16.91,17.65,16.91,17.31,6038156,104169744.00,0.00%,否
2015/01/19,17.00,18.35,16.71,17.26,7597316,134142496.00,-0.29%,否
2015/01/20,17.28,18.99,17.00,18.99,15397493,283984960.00,10.02%,是
2015/01/21,19.33,19.62,18.45,18.81,14340988,270224032.00,-0.95%,否
2015/01/22,18.45,20.03,18.36,19.98,15419114,297440832.00,6.22%,否
2015/01/23,19.60,19.66,19.00,19.06,8906965,171389568.00,-4.60%,否
2015/01/26,19.02,19.08,18.58,18.84,4797760,90073448.00,-1.15%,否
2015/01/27,18.90,19.16,18.54,18.95,4162901,78453648.00,0.58%,否
2015/01/28,18.95,19.10,18.58,18.76,3540875,66566652.00,-1.00%,否
2015/01/29,18.66,18.76,17.91,17.97,3796344,69500360.00,-4.21%,否
2015/01/30,17.85,18.28,17.57,17.80,3447132,61842084.00,-0.95%,否
2015/02/02,17.60,18.14,17.21,17.89,2151442,38443108.00,0.51%,否
2015/02/03,17.97,18.25,17.82,18.10,2607329,47120136.00,1.17%,否
2015/02/04,18.00,18.20,17.80,17.80,2614873,46966352.00,-1.66%,否
2015/02/05,17.92,18.06,17.35,17.37,2301564,40629788.00,-2.42%,否
2015/02/06,17.39,17.49,16.51,16.71,3278739,55354524.00,-3.80%,否
2015/02/09,16.58,16.84,16.39,16.67,1225485,20468248.00,-0.24%,否
2015/02/10,16.75,16.79,16.57,16.68,1449318,24078170.00,0.06%,否
2015/02/11,16.69,17.08,16.68,16.95,1676486,28253186.00,1.62%,否
2015/02/12,16.81,17.24,16.81,17.07,1556575,26650124.00,0.71%,否
2015/02/13,17.23,17.35,17.14,17.20,1766850,30433536.00,0.76%,否
2015/02/16,17.15,17.45,17.10,17.31,1555880,26870764.00,0.64%,否
2015/02/17,17.31,17.45,17.09,17.17,1737657,29849476.00,-0.81%,否
2015/02/25,17.19,17.62,17.01,17.39,2228871,38685124.00,1.28%,否
2015/02/26,17.43,17.43,17.10,17.37,1803129,31124410.00,-0.12%,否
2015/02/27,17.23,17.49,17.23,17.39,1729092,30054714.00,0.12%,否
2015/03/02,17.45,17.70,17.01,17.66,3948722,68672832.00,1.55%,否
2015/03/03,17.55,18.56,17.45,18.15,7915737,143600432.00,2.77%,否
2015/03/04,18.00,18.15,17.80,17.98,3098900,55615316.00,-0.94%,否
2015/03/05,17.99,18.10,17.68,17.84,2774008,49414940.00,-0.78%,否
2015/03/06,17.84,17.87,17.47,17.54,1894756,33424716.00,-1.68%,否
2015/03/09,17.42,17.69,17.36,17.58,1833276,32130756.00,0.23%,否
2015/03/10,17.58,17.69,17.43,17.48,1735969,30364916.00,-0.57%,否
2015/03/11,17.46,17.57,17.05,17.14,2412360,41667908.00,-1.95%,否
2015/03/12,17.11,17.24,17.04,17.11,1851679,31753684.00,-0.18%,否
2015/03/13,17.15,17.29,17.10,17.26,1527800,26307258.00,0.88%,否
2015/03/16,17.42,17.67,17.35,17.66,2773519,48679488.00,2.32%,否
2015/03/17,17.67,17.94,17.61,17.90,3814861,67847600.00,1.36%,否
