600757 长江传媒 日线 不复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额   涨幅   是否涨停
2014/09/23,9.74,9.74,9.24,9.46,66824287,633497280.00,null,null
2014/09/24,9.30,9.48,9.03,9.34,42221824,392269376.00,-1.27%,否
2014/09/25,9.33,9.51,9.27,9.40,34685105,325454560.00,0.64%,否
2014/09/26,9.46,9.59,9.33,9.38,26241800,248040704.00,-0.21%,否
2014/09/29,9.99,10.32,9.99,10.32,46662259,479668736.00,10.02%,是
2014/09/30,10.43,10.56,10.06,10.18,45318835,464074208.00,-1.36%,否
2014/10/08,10.28,10.28,9.94,10.06,35355649,355031328.00,-1.18%,否
2014/10/09,10.09,10.15,9.92,10.08,23015176,231252528.00,0.20%,否
2014/10/10,10.08,10.08,9.75,9.84,24008473,237432768.00,-2.38%,否
2014/10/13,9.81,10.01,9.75,9.92,20717089,204296320.00,0.81%,否
2014/10/14,9.90,9.93,9.63,9.69,20103268,196564832.00,-2.32%,否
2014/10/15,9.67,9.83,9.53,9.80,16103278,156170080.00,1.14%,否
2014/10/16,9.73,9.86,9.64,9.65,17080746,166726000.00,-1.53%,否
2014/10/17,9.66,9.75,9.35,9.41,16459767,156209168.00,-2.49%,否
2014/10/20,9.47,9.56,9.40,9.51,10590912,100239000.00,1.06%,否
2014/10/21,9.49,9.52,9.37,9.43,9866129,93245616.00,-0.84%,否
2014/10/22,9.40,9.48,9.18,9.19,9489474,88719408.00,-2.55%,否
2014/10/23,9.19,9.26,8.95,8.99,13901105,125965232.00,-2.18%,否
2014/10/24,9.02,9.18,8.95,9.05,10260292,93166376.00,0.67%,否
2014/10/27,9.04,9.13,8.92,9.12,5927716,53726716.00,0.77%,否
2014/10/28,9.15,9.34,9.15,9.33,10116757,93684560.00,2.30%,否
2014/10/29,9.33,9.41,9.23,9.38,16763798,156228224.00,0.54%,否
2014/10/30,9.28,9.32,9.20,9.24,14677932,135873872.00,-1.49%,否
2014/10/31,9.25,9.28,9.03,9.13,13802627,125641816.00,-1.19%,否
2014/11/03,9.14,9.29,9.08,9.29,11309663,104194304.00,1.75%,否
2014/11/04,9.28,9.43,9.23,9.30,14140520,132148728.00,0.11%,否
2014/11/05,9.33,9.33,9.23,9.27,6848796,63560148.00,-0.32%,否
2014/11/06,9.29,9.45,9.14,9.44,12168793,113371496.00,1.83%,否
2014/11/07,9.43,9.47,9.24,9.24,14402242,134914128.00,-2.12%,否
2014/11/10,9.23,9.44,9.21,9.41,14448381,134815360.00,1.84%,否
2014/11/11,9.42,9.44,8.96,9.04,14189107,129913936.00,-3.93%,否
2014/11/12,9.00,9.14,8.97,9.09,7291021,66064148.00,0.55%,否
2014/11/13,9.08,9.10,8.71,8.86,10315965,91670840.00,-2.53%,否
2014/11/14,8.84,8.94,8.80,8.82,5044903,44673040.00,-0.45%,否
2014/11/17,8.84,9.11,8.78,9.03,9094105,81903136.00,2.38%,否
2014/11/18,8.99,9.11,8.98,9.02,5612663,50709456.00,-0.11%,否
2014/11/19,9.06,9.20,9.06,9.16,10849057,99209536.00,1.55%,否
2014/11/20,9.20,9.22,9.06,9.13,6770151,61682148.00,-0.33%,否
2014/11/21,9.16,9.48,9.09,9.47,27570479,257670368.00,3.72%,否
2014/11/24,9.60,9.68,9.31,9.35,31879312,300429312.00,-1.27%,否
2014/11/25,9.38,9.41,9.29,9.37,27125978,253453984.00,0.21%,否
2014/11/26,9.34,9.38,9.24,9.34,14844454,137984736.00,-0.32%,否
2014/11/27,9.34,9.39,9.27,9.38,15395580,143728992.00,0.43%,否
2014/11/28,9.37,9.42,9.20,9.25,23575400,219696144.00,-1.39%,否
2014/12/01,9.23,9.26,9.02,9.24,17532925,159592176.00,-0.11%,否
2014/12/02,9.30,9.30,9.13,9.17,23565622,216863392.00,-0.76%,否
2014/12/03,9.22,9.44,9.10,9.37,40582046,376998368.00,2.18%,否
2014/12/04,9.44,9.77,9.38,9.70,54430091,519257088.00,3.52%,否
2014/12/05,9.69,9.69,9.17,9.41,33911296,320393152.00,-2.99%,否
2014/12/08,9.35,9.68,9.20,9.44,39907258,377854688.00,0.32%,否
2014/12/09,9.35,9.77,9.20,9.51,66720769,639925248.00,0.74%,否
2014/12/10,9.61,10.30,9.51,10.22,82326077,823810688.00,7.47%,否
2014/12/11,10.32,10.37,9.81,9.94,51804754,518340288.00,-2.74%,否
2014/12/12,9.91,10.04,9.77,9.95,29879590,295924544.00,0.10%,否
2014/12/15,9.90,10.17,9.80,10.09,30390342,303386912.00,1.41%,否
2014/12/16,10.14,10.35,9.85,9.97,35824504,359807904.00,-1.19%,否
2014/12/17,9.94,9.94,9.51,9.62,35901000,347500288.00,-3.51%,否
2014/12/18,9.62,9.75,9.52,9.59,18641519,179553904.00,-0.31%,否
2014/12/19,9.54,9.54,9.09,9.24,25867293,239754704.00,-3.65%,否
2014/12/22,9.18,9.25,8.95,9.13,20101157,182813648.00,-1.19%,否
2014/12/23,9.10,9.32,9.05,9.12,12286435,112565808.00,-0.11%,否
2014/12/24,9.13,9.26,9.06,9.22,13391235,122513832.00,1.10%,否
2014/12/25,9.24,9.26,9.12,9.21,11025191,101129608.00,-0.11%,否
2014/12/26,9.20,9.25,9.13,9.21,13684493,125901840.00,0.00%,否
2014/12/29,9.20,9.20,8.75,8.95,20895383,188610256.00,-2.82%,否
2014/12/30,8.92,8.99,8.57,8.60,16071331,140202848.00,-3.91%,否
2014/12/31,8.63,8.68,8.40,8.51,11883819,101147576.00,-1.05%,否
2015/01/05,8.51,8.67,8.47,8.65,14141926,121566216.00,1.65%,否
2015/01/06,8.60,8.92,8.57,8.89,17193351,150834208.00,2.77%,否
2015/01/07,8.88,8.95,8.70,8.81,10212657,89989272.00,-0.90%,否
2015/01/08,8.75,8.82,8.64,8.78,9265776,81069296.00,-0.34%,否
2015/01/09,8.72,8.90,8.62,8.71,9706096,85429176.00,-0.80%,否
2015/01/12,8.69,8.69,8.40,8.45,10483872,89005320.00,-2.99%,否
2015/01/13,8.42,8.68,8.42,8.57,8668950,74219936.00,1.42%,否
